               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.010862,           0.0081598,          0.00033935,             0.94287,             0.90945,             0.92398,             0.62437,            0.028859,            0.013426,           0.0010404,            0.003367,            0.003367,            0.003367
                  69,            0.010653,           0.0080838,          0.00031483,             0.94033,              0.9094,             0.92741,             0.61988,            0.029464,            0.014245,          0.00095353,            0.003268,            0.003268,            0.003268
                  70,            0.010396,           0.0081176,          0.00035038,             0.94139,             0.91264,             0.92433,             0.60255,            0.029684,            0.014181,          0.00099701,            0.003169,            0.003169,            0.003169
                  71,            0.010411,           0.0082185,          0.00034403,             0.94149,             0.91143,             0.92728,               0.625,            0.029829,            0.014253,          0.00099055,             0.00307,             0.00307,             0.00307
                  72,            0.010336,           0.0079621,          0.00027782,             0.92482,             0.90946,             0.92631,             0.61892,            0.029307,            0.014515,          0.00098759,            0.002971,            0.002971,            0.002971
                  73,            0.010135,           0.0079628,          0.00028329,             0.93686,             0.90711,             0.92407,             0.62357,            0.029176,            0.014487,           0.0010348,            0.002872,            0.002872,            0.002872
                  74,            0.010106,             0.00784,          0.00026714,             0.93381,             0.89884,             0.92279,             0.61274,            0.029155,            0.014554,           0.0011344,            0.002773,            0.002773,            0.002773
                  75,           0.0097686,           0.0079804,          0.00027581,             0.91422,             0.90588,             0.92397,             0.62398,            0.029291,            0.014443,           0.0010386,            0.002674,            0.002674,            0.002674
                  76,           0.0097504,           0.0078206,           0.0003181,             0.92633,             0.90469,              0.9276,             0.63394,            0.029009,            0.014468,            0.001218,            0.002575,            0.002575,            0.002575
                  77,           0.0096447,           0.0075431,          0.00030968,             0.93693,             0.90463,             0.92535,             0.61645,              0.0295,            0.014966,           0.0011991,            0.002476,            0.002476,            0.002476
                  78,           0.0095381,           0.0076847,          0.00029241,             0.92263,             0.91418,             0.92729,             0.62168,            0.029359,            0.014691,           0.0010215,            0.002377,            0.002377,            0.002377
                  79,           0.0096164,           0.0076641,          0.00029557,             0.93646,             0.90237,             0.92819,             0.61837,             0.02934,            0.014739,          0.00094827,            0.002278,            0.002278,            0.002278
                  80,           0.0094338,           0.0072828,          0.00027716,             0.94622,             0.91227,             0.92866,             0.61806,            0.029399,             0.01455,           0.0009383,            0.002179,            0.002179,            0.002179
                  81,           0.0092857,            0.007678,          0.00027132,             0.93489,             0.91182,             0.92687,             0.61045,            0.029553,            0.014454,          0.00085519,             0.00208,             0.00208,             0.00208
                  82,           0.0092436,           0.0073262,          0.00020942,             0.94523,             0.90827,             0.92776,             0.62153,            0.029487,            0.014457,          0.00087317,            0.001981,            0.001981,            0.001981
                  83,           0.0091779,           0.0073125,          0.00027483,              0.9384,             0.91064,             0.92763,             0.62824,             0.02916,            0.014429,          0.00092292,            0.001882,            0.001882,            0.001882
                  84,           0.0088625,           0.0071225,          0.00023792,             0.94669,             0.90771,             0.92668,             0.62471,             0.02923,            0.014507,          0.00090754,            0.001783,            0.001783,            0.001783
                  85,           0.0090331,           0.0072023,          0.00021631,               0.929,             0.89361,             0.92585,             0.62986,             0.02907,            0.014269,           0.0011113,            0.001684,            0.001684,            0.001684
                  86,           0.0088489,           0.0071189,          0.00023326,             0.93709,             0.90828,              0.9251,             0.63782,            0.028946,            0.014176,           0.0010922,            0.001585,            0.001585,            0.001585
                  87,           0.0088429,           0.0069385,          0.00020213,             0.94486,             0.90109,             0.92394,             0.62945,             0.02899,            0.014431,           0.0010576,            0.001486,            0.001486,            0.001486
                  88,           0.0084784,           0.0071057,          0.00017034,             0.94309,             0.90708,             0.92312,             0.62551,             0.02884,             0.01429,           0.0010975,            0.001387,            0.001387,            0.001387
                  89,           0.0084431,           0.0071293,          0.00017806,              0.9465,             0.90134,              0.9264,              0.6425,            0.028989,            0.014412,          0.00094067,            0.001288,            0.001288,            0.001288
                  90,           0.0084374,           0.0068502,          0.00022722,             0.94192,             0.88762,             0.92446,             0.62799,             0.02912,            0.014808,          0.00087092,            0.001189,            0.001189,            0.001189
                  91,           0.0084857,           0.0065938,          0.00016944,              0.9227,             0.90711,             0.92328,             0.62944,            0.029089,            0.014554,          0.00088789,             0.00109,             0.00109,             0.00109
                  92,           0.0082597,            0.006782,          0.00017929,             0.92727,             0.90589,             0.92299,             0.63083,            0.029139,            0.014849,          0.00088932,            0.000991,            0.000991,            0.000991
                  93,           0.0081623,            0.006623,          0.00015336,             0.93381,             0.90831,              0.9245,             0.63691,            0.029157,            0.014904,          0.00089951,            0.000892,            0.000892,            0.000892
                  94,           0.0081863,           0.0066803,          0.00014726,             0.92835,              0.9073,             0.92483,              0.6326,            0.029219,            0.014957,           0.0008694,            0.000793,            0.000793,            0.000793
                  95,           0.0082908,           0.0070112,          0.00019354,             0.93443,             0.89838,             0.92414,             0.63049,            0.029088,            0.015011,          0.00086213,            0.000694,            0.000694,            0.000694
                  96,            0.007965,           0.0066351,          0.00016746,             0.93403,             0.90827,             0.92395,             0.63057,            0.029079,            0.014874,          0.00086682,            0.000595,            0.000595,            0.000595
                  97,           0.0078875,           0.0066618,          0.00015684,             0.93025,             0.90958,             0.92383,             0.63259,            0.029047,            0.014964,            0.000899,            0.000496,            0.000496,            0.000496
                  98,           0.0078674,           0.0064408,          0.00014324,             0.93106,             0.90197,             0.92579,             0.63507,            0.029062,             0.01511,          0.00091747,            0.000397,            0.000397,            0.000397
                  99,           0.0079332,           0.0063985,          0.00019103,             0.92695,             0.90328,             0.92627,             0.62885,            0.029033,            0.015168,          0.00096156,            0.000298,            0.000298,            0.000298
