               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,             0.02647,            0.014066,           0.0014826,             0.93533,             0.86376,             0.93456,             0.56823,            0.031844,            0.012363,           0.0013034,            0.008614,            0.008614,            0.008614
                  16,            0.026159,            0.013371,            0.001309,             0.92964,             0.92454,             0.93774,             0.60227,            0.032346,            0.012114,           0.0014905,            0.008515,            0.008515,            0.008515
                  17,            0.024909,            0.013537,           0.0011342,             0.95192,             0.91182,              0.9387,             0.60675,            0.033637,            0.012513,           0.0017233,            0.008416,            0.008416,            0.008416
                  18,            0.024504,            0.012539,           0.0012304,             0.93782,             0.93724,             0.93894,             0.59761,            0.032431,            0.011495,           0.0012619,            0.008317,            0.008317,            0.008317
                  19,            0.024208,            0.012751,           0.0010253,             0.93092,              0.9244,             0.95107,             0.62229,            0.033064,            0.012009,           0.0012757,            0.008218,            0.008218,            0.008218
                  20,            0.022119,            0.012212,           0.0011617,             0.94397,             0.95127,             0.94182,             0.63429,            0.030435,            0.011963,           0.0016162,            0.008119,            0.008119,            0.008119
                  21,            0.021893,            0.012421,            0.001022,             0.93988,             0.92244,             0.95516,             0.62742,            0.031082,            0.013464,           0.0014763,             0.00802,             0.00802,             0.00802
                  22,            0.023056,            0.012328,           0.0010882,             0.94184,               0.926,             0.91949,             0.60348,            0.032818,            0.012372,           0.0014771,            0.007921,            0.007921,            0.007921
                  23,            0.022791,            0.012516,            0.001064,             0.95423,             0.92563,             0.94405,              0.6111,            0.031603,             0.01292,           0.0023332,            0.007822,            0.007822,            0.007822
                  24,            0.021956,             0.01205,          0.00098871,             0.94745,             0.92364,             0.92986,             0.62231,            0.031919,            0.011917,           0.0015109,            0.007723,            0.007723,            0.007723
                  25,            0.019526,            0.011738,           0.0010556,             0.94197,             0.91646,             0.93897,             0.62869,            0.030235,            0.013178,            0.001496,            0.007624,            0.007624,            0.007624
                  26,            0.021127,            0.011783,          0.00093271,             0.91473,             0.93442,             0.93681,             0.61445,            0.032516,            0.011987,           0.0021267,            0.007525,            0.007525,            0.007525
                  27,            0.020131,            0.011582,          0.00091642,             0.92879,             0.92597,             0.93484,              0.6227,            0.031144,            0.012483,           0.0011633,            0.007426,            0.007426,            0.007426
                  28,            0.020773,            0.011699,          0.00095758,             0.94571,             0.93123,             0.94562,             0.63095,             0.03109,            0.011445,           0.0013025,            0.007327,            0.007327,            0.007327
                  29,            0.020007,            0.011776,          0.00093461,             0.94468,             0.85535,             0.89885,             0.58889,            0.030304,            0.014142,           0.0014055,            0.007228,            0.007228,            0.007228
                  30,             0.01964,            0.011419,          0.00099679,             0.91464,             0.92163,             0.93919,             0.62278,            0.030486,            0.012985,           0.0011331,            0.007129,            0.007129,            0.007129
                  31,            0.019629,            0.010937,           0.0008219,             0.94369,             0.93207,             0.95193,             0.62747,            0.031768,            0.012812,           0.0010735,             0.00703,             0.00703,             0.00703
                  32,            0.019388,            0.010914,          0.00070252,             0.94388,              0.9501,             0.94653,             0.63471,            0.030635,            0.012361,           0.0011707,            0.006931,            0.006931,            0.006931
                  33,            0.018511,            0.010965,          0.00088585,             0.89533,              0.8905,             0.90425,             0.60617,            0.033092,            0.016709,           0.0020768,            0.006832,            0.006832,            0.006832
                  34,            0.018697,            0.011188,          0.00075056,             0.93153,             0.89997,             0.95287,             0.61767,            0.030313,            0.014102,           0.0014886,            0.006733,            0.006733,            0.006733
                  35,            0.017163,            0.010469,          0.00080989,             0.93447,             0.94704,             0.94303,             0.64123,            0.030256,            0.013484,           0.0012176,            0.006634,            0.006634,            0.006634
                  36,            0.017751,            0.010406,          0.00071634,              0.9224,             0.90825,             0.92774,             0.60717,            0.030067,            0.014852,           0.0011623,            0.006535,            0.006535,            0.006535
                  37,            0.017427,            0.010553,          0.00070216,              0.9236,             0.92124,              0.9392,              0.6282,            0.028901,            0.014414,           0.0012639,            0.006436,            0.006436,            0.006436
                  38,            0.017464,            0.010419,          0.00081758,             0.93977,             0.90871,             0.93991,              0.6165,            0.029211,             0.01336,           0.0011278,            0.006337,            0.006337,            0.006337
                  39,            0.016263,            0.010299,          0.00071339,             0.92738,             0.93163,             0.94104,             0.62038,            0.029842,            0.015111,           0.0013767,            0.006238,            0.006238,            0.006238
                  40,            0.016584,            0.010288,          0.00071586,             0.94986,             0.93404,             0.93699,             0.62982,            0.031338,            0.013612,            0.001658,            0.006139,            0.006139,            0.006139
                  41,            0.016929,             0.01027,          0.00067036,             0.93896,             0.94169,             0.95713,             0.65007,            0.029255,            0.012463,           0.0013785,             0.00604,             0.00604,             0.00604
                  42,            0.016667,            0.010459,          0.00063668,             0.92083,             0.93166,             0.94526,             0.62494,             0.02941,            0.011365,           0.0010966,            0.005941,            0.005941,            0.005941
                  43,            0.016401,            0.010046,          0.00077429,             0.96168,             0.93668,             0.96785,             0.63043,            0.029531,            0.013384,          0.00094808,            0.005842,            0.005842,            0.005842
                  44,            0.015873,           0.0099278,          0.00058028,             0.95022,             0.92718,             0.92253,             0.62618,            0.029436,            0.013123,           0.0010354,            0.005743,            0.005743,            0.005743
                  45,            0.015099,           0.0096869,          0.00064466,             0.94875,             0.92837,             0.92886,             0.61347,            0.029953,            0.014857,           0.0015621,            0.005644,            0.005644,            0.005644
                  46,            0.014652,           0.0095568,          0.00072945,              0.9326,             0.92955,             0.93268,              0.6081,            0.029362,            0.014546,           0.0012421,            0.005545,            0.005545,            0.005545
                  47,            0.015027,            0.009735,          0.00057781,             0.93794,             0.92862,             0.94147,             0.62478,            0.029426,            0.012358,           0.0011458,            0.005446,            0.005446,            0.005446
                  48,            0.014955,           0.0095142,          0.00060587,             0.94588,             0.92796,             0.93937,             0.63126,             0.03024,            0.013765,           0.0012851,            0.005347,            0.005347,            0.005347
                  49,            0.014729,           0.0096301,          0.00054154,             0.92511,             0.92187,             0.93283,             0.60534,            0.029477,            0.014556,           0.0015033,            0.005248,            0.005248,            0.005248
                  50,             0.01431,           0.0094754,           0.0006129,             0.93524,             0.94704,             0.94287,             0.63272,            0.029709,            0.014558,            0.001466,            0.005149,            0.005149,            0.005149
                  51,            0.013703,           0.0091843,           0.0005556,             0.92885,             0.91431,             0.92958,             0.59369,            0.028543,            0.015948,           0.0014758,             0.00505,             0.00505,             0.00505
                  52,            0.013703,           0.0094154,          0.00063283,             0.92587,             0.92144,             0.94269,             0.60927,            0.028272,             0.01426,           0.0012354,            0.004951,            0.004951,            0.004951
                  53,            0.013819,            0.009059,          0.00055886,             0.92052,              0.9492,             0.94806,             0.63823,            0.029824,            0.014782,           0.0025809,            0.004852,            0.004852,            0.004852
                  54,            0.013657,           0.0093988,          0.00057872,             0.95108,             0.92771,             0.94781,             0.62062,            0.030018,            0.014406,           0.0013456,            0.004753,            0.004753,            0.004753
                  55,             0.01318,           0.0091035,          0.00052901,             0.96147,             0.96241,              0.9561,             0.63547,             0.02894,            0.012981,           0.0011962,            0.004654,            0.004654,            0.004654
                  56,            0.012989,           0.0091736,          0.00047849,             0.95408,             0.95177,             0.94357,             0.63876,            0.028578,            0.013091,           0.0014361,            0.004555,            0.004555,            0.004555
                  57,            0.012794,           0.0084474,          0.00057762,             0.95396,             0.94375,             0.94944,             0.63896,             0.02857,            0.013018,           0.0014781,            0.004456,            0.004456,            0.004456
                  58,            0.013305,             0.00894,          0.00056478,             0.95247,             0.94044,              0.9405,             0.63917,            0.029188,            0.013339,           0.0012074,            0.004357,            0.004357,            0.004357
                  59,            0.012828,           0.0087928,          0.00049629,             0.95667,             0.93336,             0.94474,             0.64317,            0.029462,            0.013288,           0.0010542,            0.004258,            0.004258,            0.004258
                  60,            0.012446,           0.0087912,          0.00045311,              0.9581,             0.92992,             0.95465,             0.63659,            0.029886,            0.013222,             0.00103,            0.004159,            0.004159,            0.004159
                  61,            0.012025,            0.008346,          0.00044311,               0.949,             0.94057,             0.94261,             0.63605,            0.029437,            0.013517,           0.0010999,             0.00406,             0.00406,             0.00406
                  62,             0.01185,           0.0082382,          0.00049798,             0.95146,              0.9364,             0.94589,             0.62214,            0.029873,            0.012835,           0.0010181,            0.003961,            0.003961,            0.003961
                  63,            0.012127,           0.0083895,          0.00042211,             0.93301,             0.91831,             0.93501,             0.62003,            0.030008,            0.013393,           0.0011818,            0.003862,            0.003862,            0.003862
                  64,            0.011299,           0.0082368,           0.0004546,             0.92877,             0.91871,             0.93968,             0.63351,            0.029128,            0.013709,           0.0011266,            0.003763,            0.003763,            0.003763
                  65,            0.011587,           0.0084217,          0.00045348,             0.95335,             0.92922,             0.94041,             0.63054,            0.029387,            0.014088,           0.0010681,            0.003664,            0.003664,            0.003664
                  66,            0.011585,           0.0083217,           0.0004226,             0.95255,             0.93548,             0.94096,             0.63952,            0.028858,            0.014035,           0.0010434,            0.003565,            0.003565,            0.003565
                  67,              0.0113,           0.0080192,           0.0004426,             0.93257,             0.93783,             0.93455,             0.63912,            0.029398,            0.014398,           0.0010081,            0.003466,            0.003466,            0.003466
                  68,            0.010919,           0.0080821,           0.0003842,             0.95214,             0.92931,             0.92975,             0.62928,            0.028269,             0.01453,           0.0010683,            0.003367,            0.003367,            0.003367
                  69,            0.010913,           0.0081481,          0.00037902,             0.96003,             0.94158,             0.94457,             0.64307,            0.029087,             0.01436,           0.0011672,            0.003268,            0.003268,            0.003268
                  70,            0.010442,           0.0080375,          0.00039829,             0.95462,             0.94476,             0.95282,              0.6454,             0.02901,            0.014751,           0.0011032,            0.003169,            0.003169,            0.003169
                  71,            0.010698,           0.0078457,          0.00039275,             0.95582,             0.94756,             0.95452,             0.64896,            0.028939,            0.014326,           0.0009521,             0.00307,             0.00307,             0.00307
                  72,            0.010499,           0.0080821,          0.00037539,             0.95564,             0.95545,              0.9538,             0.65228,            0.028435,            0.013819,          0.00099625,            0.002971,            0.002971,            0.002971
                  73,            0.010114,           0.0078675,            0.000371,             0.95323,             0.93941,             0.95188,             0.65225,            0.028067,            0.013615,           0.0009742,            0.002872,            0.002872,            0.002872
                  74,            0.010018,           0.0076999,          0.00035623,             0.95159,             0.93189,             0.94548,             0.65648,            0.028793,            0.014692,           0.0010628,            0.002773,            0.002773,            0.002773
                  75,             0.00992,           0.0076943,          0.00034899,               0.938,             0.94603,             0.94556,              0.6487,            0.028908,            0.014084,           0.0010489,            0.002674,            0.002674,            0.002674
                  76,           0.0096774,            0.007661,          0.00031702,             0.93448,             0.95232,             0.94714,             0.64888,            0.028774,            0.014068,           0.0009503,            0.002575,            0.002575,            0.002575
                  77,           0.0098542,           0.0074796,          0.00033432,             0.94542,             0.95532,             0.95372,             0.64358,            0.028542,            0.014432,          0.00090091,            0.002476,            0.002476,            0.002476
                  78,           0.0093468,           0.0073391,           0.0003297,             0.95821,             0.93975,             0.95393,             0.64633,            0.028744,            0.014514,          0.00092388,            0.002377,            0.002377,            0.002377
                  79,           0.0092912,           0.0072752,          0.00028895,             0.94585,             0.94521,             0.94071,             0.64606,            0.028255,            0.014523,          0.00097419,            0.002278,            0.002278,            0.002278
                  80,           0.0092523,           0.0072531,          0.00029493,             0.95902,             0.95658,             0.95821,             0.65252,            0.028108,            0.014884,            0.000925,            0.002179,            0.002179,            0.002179
                  81,           0.0092236,            0.007211,          0.00027672,             0.95807,             0.95269,              0.9576,              0.6448,            0.028213,            0.015173,          0.00091274,             0.00208,             0.00208,             0.00208
                  82,           0.0089691,           0.0073739,          0.00027753,             0.95254,             0.94783,             0.95129,             0.64695,            0.028491,            0.014314,          0.00091088,            0.001981,            0.001981,            0.001981
                  83,           0.0088196,           0.0068637,           0.0002654,             0.95073,             0.94127,             0.94877,             0.65017,            0.028735,            0.014509,          0.00094915,            0.001882,            0.001882,            0.001882
                  84,           0.0087693,           0.0068557,           0.0002628,             0.94906,             0.94552,             0.94365,             0.64375,            0.028803,            0.014645,          0.00089674,            0.001783,            0.001783,            0.001783
                  85,           0.0086062,           0.0069881,          0.00022522,             0.95141,             0.94778,             0.95283,             0.65193,            0.028301,             0.01468,          0.00091458,            0.001684,            0.001684,            0.001684
                  86,           0.0084071,           0.0067311,          0.00021003,             0.94878,             0.95171,              0.9503,             0.65002,            0.028513,             0.01409,          0.00085176,            0.001585,            0.001585,            0.001585
                  87,           0.0085645,           0.0068285,          0.00020875,             0.95441,             0.93709,             0.94534,             0.65443,            0.028052,            0.014605,          0.00089571,            0.001486,            0.001486,            0.001486
                  88,           0.0082978,           0.0065761,          0.00022745,             0.94847,             0.94777,             0.95123,              0.6534,            0.028583,            0.014498,          0.00088719,            0.001387,            0.001387,            0.001387
                  89,           0.0081233,           0.0069215,          0.00023694,              0.9488,             0.94798,             0.94907,             0.65889,             0.02847,            0.014233,          0.00084792,            0.001288,            0.001288,            0.001288
                  90,           0.0078566,           0.0068544,          0.00017079,             0.94911,             0.94854,             0.94929,             0.65955,            0.028494,            0.014489,          0.00088023,            0.001189,            0.001189,            0.001189
                  91,           0.0080236,           0.0063685,          0.00018961,              0.9566,             0.94946,             0.95435,               0.655,            0.028642,            0.014303,          0.00087145,             0.00109,             0.00109,             0.00109
                  92,           0.0079569,           0.0065013,          0.00022125,             0.95824,             0.95153,             0.95385,             0.66172,            0.028555,            0.014366,          0.00088113,            0.000991,            0.000991,            0.000991
                  93,            0.007826,           0.0065111,          0.00021424,             0.95394,             0.94547,             0.95457,             0.66061,            0.028213,            0.014672,           0.0009108,            0.000892,            0.000892,            0.000892
                  94,           0.0076588,           0.0064473,          0.00018644,             0.93886,             0.95242,             0.95089,             0.66104,            0.028381,            0.014895,          0.00087383,            0.000793,            0.000793,            0.000793
                  95,           0.0076811,           0.0065247,          0.00017241,             0.95573,             0.93819,             0.94936,              0.6533,             0.02844,            0.014838,            0.000895,            0.000694,            0.000694,            0.000694
                  96,            0.007591,           0.0066094,          0.00018029,             0.95792,             0.93678,             0.95233,             0.65508,            0.028606,            0.014837,          0.00086002,            0.000595,            0.000595,            0.000595
                  97,           0.0074877,           0.0063404,          0.00018312,              0.9573,             0.93639,             0.94561,              0.6537,              0.0285,             0.01478,          0.00088751,            0.000496,            0.000496,            0.000496
                  98,           0.0076575,           0.0063221,          0.00018005,             0.95786,             0.93622,             0.94581,             0.65949,             0.02833,            0.014936,          0.00092622,            0.000397,            0.000397,            0.000397
                  99,            0.007507,           0.0063866,          0.00019337,             0.95685,             0.93718,             0.95137,             0.65312,            0.028326,            0.015023,          0.00089659,            0.000298,            0.000298,            0.000298
