               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,             0.02883,            0.015023,           0.0013091,               0.859,             0.87147,             0.90509,              0.5196,            0.034474,             0.01324,           0.0040254,            0.007228,            0.007228,            0.007228
                  30,            0.027885,            0.015027,           0.0013939,             0.89393,             0.88968,             0.93035,             0.54532,             0.03511,            0.011566,           0.0026328,            0.007129,            0.007129,            0.007129
                  31,            0.027375,            0.014529,           0.0012005,             0.86676,              0.8965,             0.92319,             0.58651,            0.035177,             0.01162,           0.0037582,             0.00703,             0.00703,             0.00703
                  32,            0.026055,            0.014732,           0.0015018,             0.80596,             0.88645,             0.89836,              0.5387,            0.041615,            0.014933,            0.012753,            0.006931,            0.006931,            0.006931
                  33,            0.025798,            0.015145,           0.0013666,             0.94216,             0.77447,             0.90254,             0.55728,            0.037404,            0.013123,            0.010786,            0.006832,            0.006832,            0.006832
                  34,            0.026659,            0.014021,           0.0012644,              0.9129,             0.77101,             0.91311,             0.55917,            0.034527,            0.013896,           0.0057913,            0.006733,            0.006733,            0.006733
                  35,            0.026877,            0.014564,           0.0012967,              0.9049,             0.77257,             0.88183,             0.55177,            0.037281,            0.013524,           0.0051881,            0.006634,            0.006634,            0.006634
                  36,            0.025497,             0.01454,           0.0012055,             0.84627,             0.89922,             0.89686,             0.54061,            0.038956,            0.013642,             0.00594,            0.006535,            0.006535,            0.006535
                  37,            0.025654,            0.014276,           0.0012757,              0.9084,             0.89945,             0.94588,             0.57657,            0.038502,            0.013423,           0.0015307,            0.006436,            0.006436,            0.006436
                  38,            0.026027,            0.014268,           0.0011247,             0.85782,             0.89805,             0.92055,             0.53299,             0.03865,            0.013953,           0.0052931,            0.006337,            0.006337,            0.006337
                  39,            0.025828,            0.014281,           0.0010696,             0.83679,             0.83129,             0.87941,             0.50465,            0.037506,            0.014548,           0.0067342,            0.006238,            0.006238,            0.006238
                  40,            0.024701,            0.014446,           0.0011623,             0.88875,             0.84443,             0.87486,              0.5479,             0.03536,             0.01766,             0.00438,            0.006139,            0.006139,            0.006139
                  41,            0.024181,            0.013022,           0.0010406,             0.90052,              0.9042,             0.91539,             0.54816,            0.038459,            0.015348,           0.0016921,             0.00604,             0.00604,             0.00604
                  42,            0.023771,            0.013332,          0.00094743,             0.90999,             0.90596,             0.92875,             0.58895,            0.035398,            0.013198,           0.0022894,            0.005941,            0.005941,            0.005941
                  43,            0.021971,            0.013407,           0.0010997,             0.87443,             0.85826,             0.91504,             0.61811,            0.032819,              0.0122,           0.0082302,            0.005842,            0.005842,            0.005842
                  44,            0.022083,            0.013771,           0.0010997,             0.89299,             0.85323,             0.91317,             0.58295,            0.033394,            0.013722,           0.0084748,            0.005743,            0.005743,            0.005743
                  45,            0.022259,            0.013017,          0.00097541,              0.8537,             0.88704,             0.91386,             0.59909,            0.033013,            0.014614,           0.0053623,            0.005644,            0.005644,            0.005644
                  46,            0.021648,            0.013441,          0.00099572,             0.90365,             0.84108,             0.91349,             0.58139,            0.035217,            0.015211,           0.0058687,            0.005545,            0.005545,            0.005545
                  47,            0.022514,            0.013051,           0.0010876,             0.92954,             0.87076,             0.92346,             0.58048,            0.033875,            0.015273,           0.0033255,            0.005446,            0.005446,            0.005446
                  48,            0.021106,            0.012397,          0.00095794,             0.90795,             0.89309,             0.94062,             0.59686,            0.032582,            0.013697,            0.001714,            0.005347,            0.005347,            0.005347
                  49,            0.020873,            0.012494,           0.0010392,             0.92896,              0.9006,             0.94296,             0.59995,            0.034373,            0.013766,           0.0013632,            0.005248,            0.005248,            0.005248
                  50,            0.020333,            0.012618,           0.0010059,             0.92538,             0.90583,             0.93437,             0.59968,            0.032778,            0.013639,           0.0018538,            0.005149,            0.005149,            0.005149
                  51,            0.020841,            0.012974,          0.00090626,             0.92888,              0.9245,             0.95387,             0.61888,            0.029704,            0.012077,           0.0011401,             0.00505,             0.00505,             0.00505
                  52,            0.021028,            0.012422,          0.00083081,             0.93543,             0.91176,             0.93042,             0.59369,            0.033097,            0.015217,           0.0012988,            0.004951,            0.004951,            0.004951
                  53,            0.020154,             0.01194,           0.0010293,             0.92108,             0.91892,             0.93745,             0.59838,            0.031896,            0.015541,           0.0012777,            0.004852,            0.004852,            0.004852
                  54,            0.021073,            0.012536,          0.00092138,             0.94794,             0.88268,             0.92535,             0.58769,            0.033874,            0.016184,           0.0013744,            0.004753,            0.004753,            0.004753
                  55,            0.020484,            0.012444,          0.00082823,              0.9103,             0.90306,             0.93439,             0.60977,            0.032125,            0.012819,           0.0010884,            0.004654,            0.004654,            0.004654
                  56,            0.018758,            0.012067,          0.00091384,             0.93734,              0.8745,             0.93341,              0.6139,            0.032836,            0.013541,           0.0011465,            0.004555,            0.004555,            0.004555
                  57,            0.019688,            0.011836,          0.00094607,             0.92497,             0.89796,              0.9311,             0.60226,            0.032136,            0.014921,           0.0016453,            0.004456,            0.004456,            0.004456
                  58,            0.020406,             0.01257,           0.0007829,             0.94283,             0.88781,             0.94386,             0.61353,            0.032796,             0.01495,           0.0015998,            0.004357,            0.004357,            0.004357
                  59,            0.018727,            0.011438,          0.00067733,             0.93332,             0.89576,             0.94009,             0.60321,            0.035605,            0.015794,           0.0020239,            0.004258,            0.004258,            0.004258
                  60,            0.018729,            0.011636,          0.00071826,             0.94633,               0.904,             0.94784,             0.62199,            0.035064,            0.015042,            0.002333,            0.004159,            0.004159,            0.004159
                  61,            0.018418,            0.011951,          0.00077546,             0.93523,             0.91667,             0.94248,             0.61226,            0.035957,            0.014843,           0.0015233,             0.00406,             0.00406,             0.00406
                  62,            0.018116,            0.011217,          0.00072947,             0.95978,             0.91064,             0.94614,             0.61337,            0.035265,            0.013071,           0.0011517,            0.003961,            0.003961,            0.003961
                  63,            0.018032,            0.011561,           0.0006178,             0.94158,             0.90404,             0.93937,             0.61081,            0.034132,            0.013658,           0.0014153,            0.003862,            0.003862,            0.003862
                  64,            0.017355,            0.011428,           0.0007146,             0.94043,             0.91037,             0.93565,             0.59449,            0.035013,            0.015295,           0.0021195,            0.003763,            0.003763,            0.003763
                  65,             0.01702,            0.011059,          0.00079953,             0.92301,               0.926,             0.94496,             0.60847,            0.035057,            0.015608,           0.0042027,            0.003664,            0.003664,            0.003664
                  66,            0.016539,            0.011465,          0.00070251,              0.9213,             0.91459,             0.93458,             0.61185,            0.035176,            0.014887,           0.0037448,            0.003565,            0.003565,            0.003565
                  67,            0.017218,             0.01097,          0.00061998,             0.94029,             0.89126,              0.9247,             0.60779,             0.03407,            0.016335,           0.0014631,            0.003466,            0.003466,            0.003466
                  68,            0.016604,            0.011226,          0.00076187,             0.94233,             0.92176,             0.94927,             0.61093,            0.031795,            0.016554,           0.0027495,            0.003367,            0.003367,            0.003367
                  69,            0.015356,            0.011072,          0.00062684,              0.9349,             0.92364,             0.94354,             0.62432,            0.032879,            0.016916,            0.001625,            0.003268,            0.003268,            0.003268
                  70,            0.015882,            0.010698,          0.00069286,             0.92699,             0.93073,             0.94768,             0.63188,            0.032349,            0.016302,           0.0013605,            0.003169,            0.003169,            0.003169
                  71,            0.016507,            0.011038,          0.00067177,               0.945,             0.92314,             0.93708,             0.60056,            0.033213,            0.015436,           0.0018813,             0.00307,             0.00307,             0.00307
                  72,            0.015759,            0.010772,          0.00066787,             0.91507,             0.90769,             0.93965,             0.61749,            0.033249,            0.015492,           0.0012057,            0.002971,            0.002971,            0.002971
                  73,            0.015396,             0.01044,          0.00052398,             0.94552,             0.90954,             0.94813,             0.60414,            0.034484,            0.014284,           0.0012627,            0.002872,            0.002872,            0.002872
                  74,            0.015764,            0.010776,          0.00053915,             0.94796,             0.92128,              0.9475,             0.61399,            0.034082,            0.014784,           0.0028624,            0.002773,            0.002773,            0.002773
                  75,            0.014974,            0.010466,          0.00050055,             0.94559,             0.91394,             0.94058,             0.61405,            0.034523,            0.015337,           0.0014025,            0.002674,            0.002674,            0.002674
                  76,            0.014606,            0.010378,          0.00051226,             0.95975,             0.90843,             0.94619,             0.61645,            0.033043,            0.015522,           0.0011394,            0.002575,            0.002575,            0.002575
                  77,            0.014417,           0.0099437,          0.00052205,             0.93809,             0.91648,              0.9378,              0.6166,            0.032976,            0.015436,           0.0010054,            0.002476,            0.002476,            0.002476
                  78,            0.014404,             0.01045,          0.00050086,              0.9409,             0.91064,             0.93114,             0.62307,            0.033479,            0.016082,           0.0015988,            0.002377,            0.002377,            0.002377
                  79,            0.014024,            0.010481,          0.00046942,             0.93189,             0.90424,             0.92652,             0.61281,            0.034037,            0.016668,           0.0022184,            0.002278,            0.002278,            0.002278
                  80,             0.01391,             0.01048,           0.0005034,             0.94575,             0.90196,              0.9236,             0.60936,            0.034237,            0.016708,           0.0016198,            0.002179,            0.002179,            0.002179
                  81,            0.013878,            0.010392,           0.0004967,             0.93033,             0.91771,             0.92809,             0.60964,            0.032793,            0.015884,           0.0013761,             0.00208,             0.00208,             0.00208
                  82,            0.013466,            0.010115,          0.00042183,             0.94158,             0.91887,             0.94078,              0.6182,            0.031677,            0.015273,           0.0017286,            0.001981,            0.001981,            0.001981
                  83,             0.01374,           0.0099909,          0.00048131,             0.92362,             0.92166,              0.9427,             0.63146,            0.032193,            0.014579,           0.0013382,            0.001882,            0.001882,            0.001882
                  84,            0.013386,           0.0098037,          0.00041456,             0.95049,             0.92127,             0.93766,             0.61947,            0.033058,            0.015147,            0.001364,            0.001783,            0.001783,            0.001783
                  85,             0.01297,           0.0094835,          0.00035653,             0.94845,             0.91749,             0.93814,              0.6199,            0.032424,            0.015092,           0.0013982,            0.001684,            0.001684,            0.001684
                  86,            0.012539,           0.0094725,          0.00036137,             0.95516,             0.90923,             0.94757,             0.61657,            0.031994,            0.014885,          0.00090995,            0.001585,            0.001585,            0.001585
                  87,            0.012851,           0.0097333,          0.00037458,             0.95239,             0.91891,             0.94539,             0.61706,            0.032842,            0.015331,          0.00084905,            0.001486,            0.001486,            0.001486
                  88,            0.012629,             0.00952,          0.00039271,             0.95626,             0.91227,              0.9502,             0.62427,            0.032627,            0.016142,          0.00083846,            0.001387,            0.001387,            0.001387
                  89,            0.012552,           0.0095978,          0.00038435,             0.94489,             0.92775,             0.94578,             0.62196,            0.032877,            0.015648,          0.00082029,            0.001288,            0.001288,            0.001288
                  90,             0.01236,           0.0094412,          0.00032869,             0.94661,             0.92219,             0.94515,             0.62412,            0.032663,            0.015844,          0.00086155,            0.001189,            0.001189,            0.001189
                  91,            0.012454,           0.0093012,          0.00032185,             0.94113,             0.92463,             0.94349,             0.62669,            0.033226,            0.015817,          0.00074622,             0.00109,             0.00109,             0.00109
                  92,             0.01229,           0.0094404,          0.00037376,             0.95402,             0.92955,             0.94785,             0.62734,            0.032257,             0.01588,           0.0010279,            0.000991,            0.000991,            0.000991
                  93,            0.012026,           0.0091745,          0.00030556,             0.94539,             0.92383,             0.94374,             0.63365,            0.032105,            0.016325,           0.0016211,            0.000892,            0.000892,            0.000892
                  94,            0.012143,           0.0090876,          0.00034811,             0.94784,             0.91627,             0.94436,             0.62925,            0.032168,            0.015639,           0.0013023,            0.000793,            0.000793,            0.000793
                  95,            0.011707,           0.0090402,          0.00025931,             0.94881,             0.91631,             0.94062,             0.62837,            0.032319,            0.015901,           0.0010342,            0.000694,            0.000694,            0.000694
                  96,            0.011813,            0.008855,          0.00026774,             0.93311,             0.91627,             0.93872,             0.62478,             0.03217,            0.015605,          0.00099492,            0.000595,            0.000595,            0.000595
                  97,            0.011642,           0.0088876,          0.00031361,             0.93071,             0.92241,             0.94163,             0.62783,            0.032127,            0.015639,          0.00087306,            0.000496,            0.000496,            0.000496
                  98,            0.011815,           0.0091053,          0.00030793,             0.93531,             0.91969,             0.94004,             0.63015,            0.032496,            0.015939,          0.00083901,            0.000397,            0.000397,            0.000397
                  99,             0.01195,           0.0090222,           0.0002741,             0.93797,             0.92128,             0.94095,             0.62692,             0.03276,            0.016019,          0.00083023,            0.000298,            0.000298,            0.000298
